album_title,album_release_date,track_genre_top,track_listens
The Severed Tongue Speaks For Everyone,2009-01-09 00:00:00,Rock,112
The Severed Tongue Speaks For Everyone,2009-01-09 00:00:00,Rock,84
The Cult From Moon Mountain,2009-01-09 00:00:00,Folk,646
Kobold Moon,2008-03-18 00:00:00,Folk,928
Kobold Moon,2008-03-18 00:00:00,Folk,1252
The Cult From Moon Mountain,2009-01-09 00:00:00,Folk,603
Kobold Moon,2008-03-18 00:00:00,Folk,3061
Take A hit,2007-01-01 00:00:00,Rock,245
Take A hit,2007-01-01 00:00:00,Rock,326
Take A hit,2007-01-01 00:00:00,Rock,112
Take A hit,2007-01-01 00:00:00,Rock,132
Take A hit,2007-01-01 00:00:00,Rock,207
Live In the Men's and Women's Room,2009-01-09 00:00:00,Experimental,114
Live at LongHaul,2009-01-09 00:00:00,Experimental,187
Live at LongHaul,2009-01-09 00:00:00,Experimental,80
Live In the Men's and Women's Room,2009-01-09 00:00:00,Experimental,111
Live at LongHaul,2009-01-09 00:00:00,Experimental,97
Live at LongHaul,2009-01-09 00:00:00,Experimental,109
Live at LongHaul,2009-01-09 00:00:00,Experimental,53
Love Love Love,2003-02-01 00:00:00,Soul-RnB,6190
Iko,2005-07-26 00:00:00,Soul-RnB,2727
Demos June 2003,2003-06-30 00:00:00,Soul-RnB,1248
The Sick Sound of...,2004-05-01 00:00:00,Soul-RnB,1316
Demos June 2003,2003-06-30 00:00:00,Soul-RnB,1412
Love Love Love,2003-02-01 00:00:00,Soul-RnB,1694
The Sick Sound of...,2004-05-01 00:00:00,Soul-RnB,2139
Iko,2005-07-26 00:00:00,Soul-RnB,1050
The Sick Sound of...,2004-05-01 00:00:00,Soul-RnB,1811
Love Love Love,2003-02-01 00:00:00,Soul-RnB,852
Iko,2005-07-26 00:00:00,Soul-RnB,1065
Demos June 2003,2003-06-30 00:00:00,Soul-RnB,712
The Sick Sound of...,2004-05-01 00:00:00,Soul-RnB,737
Iko,2005-07-26 00:00:00,Soul-RnB,880
Demos June 2003,2003-06-30 00:00:00,Soul-RnB,682
Iko,2005-07-26 00:00:00,Soul-RnB,967
Love Love Love,2003-02-01 00:00:00,Soul-RnB,2014
Demos June 2003,2003-06-30 00:00:00,Soul-RnB,1128
The Sick Sound of...,2004-05-01 00:00:00,Soul-RnB,712
The Sick Sound of...,2004-05-01 00:00:00,Soul-RnB,682
Love Love Love,2003-02-01 00:00:00,Soul-RnB,1542
Iko,2005-07-26 00:00:00,Soul-RnB,1972
Demos June 2003,2003-06-30 00:00:00,Soul-RnB,540
Iko,2005-07-26 00:00:00,Soul-RnB,759
Love Love Love,2003-02-01 00:00:00,Soul-RnB,1209
Love Love Love,2003-02-01 00:00:00,Soul-RnB,915
Iko,2005-07-26 00:00:00,Soul-RnB,897
Live at Death Disco 9/26/2001,2009-01-09 00:00:00,Soul-RnB,1118
"Demos 31, 37",2001-06-01 00:00:00,Soul-RnB,5851
"Demos 31, 37",2001-06-01 00:00:00,Soul-RnB,1123
Live at Death Disco 9/26/2001,2009-01-09 00:00:00,Soul-RnB,1824
"Demos 31, 37",2001-06-01 00:00:00,Soul-RnB,947
Live at Death Disco 9/26/2001,2009-01-09 00:00:00,Soul-RnB,1586
"Demos 31, 37",2001-06-01 00:00:00,Soul-RnB,800
Live at Death Disco 9/26/2001,2009-01-09 00:00:00,Soul-RnB,1307
"Demos 31, 37",2001-06-01 00:00:00,Soul-RnB,733
Live at Death Disco 9/26/2001,2009-01-09 00:00:00,Soul-RnB,2058
"Demos 31, 37",2001-06-01 00:00:00,Soul-RnB,1246
Live at Death Disco 9/26/2001,2009-01-09 00:00:00,Soul-RnB,2914
"Demos 31, 37",2001-06-01 00:00:00,Soul-RnB,833
"Demos 31, 37",2001-06-01 00:00:00,Soul-RnB,722
"Demos 31, 37",2001-06-01 00:00:00,Soul-RnB,1190
Quickies,2000-01-01 00:00:00,Rock,3247
Quickies,2000-01-01 00:00:00,Rock,85
Quickies,2000-01-01 00:00:00,Rock,97
Quickies,2000-01-01 00:00:00,Rock,74
Quickies,2000-01-01 00:00:00,Rock,920
Quickies,2000-01-01 00:00:00,Rock,349
Quickies,2000-01-01 00:00:00,Rock,113
Quickies,2000-01-01 00:00:00,Rock,391
Quickies,2000-01-01 00:00:00,Rock,497
Quickies,2000-01-01 00:00:00,Rock,73
Quickies,2000-01-01 00:00:00,Rock,501
Quickies,2000-01-01 00:00:00,Rock,286
Quickies,2000-01-01 00:00:00,Rock,602
Quickies,2000-01-01 00:00:00,Rock,114
Quickies,2000-01-01 00:00:00,Rock,46
Quickies,2000-01-01 00:00:00,Rock,66
Quickies,2000-01-01 00:00:00,Rock,145
Quickies,2000-01-01 00:00:00,Rock,486
Quickies,2000-01-01 00:00:00,Rock,342
Quickies,2000-01-01 00:00:00,Rock,258
Quickies,2000-01-01 00:00:00,Rock,106
Quickies,2000-01-01 00:00:00,Rock,300
"He Knows, He Knows, He Knows",2009-01-09 00:00:00,Experimental,650
"He Knows, He Knows, He Knows",2009-01-09 00:00:00,Experimental,448
"He Knows, He Knows, He Knows",2009-01-09 00:00:00,Experimental,324
Character Assassination Bureau,2004-01-01 00:00:00,Rock,273
Character Assassination Bureau,2004-01-01 00:00:00,Rock,218
Nightmare in a Ravaged Brain,2007-01-01 00:00:00,Rock,394
Duct Tape You,2001-01-01 00:00:00,Rock,609
Hall of Fame (2000),2000-01-09 00:00:00,Folk,1284
unreleased mp3s from Hans GrÃÂ¼sel's,2006-04-11 00:00:00,Experimental,332
unreleased mp3s from Hans GrÃÂ¼sel's,2006-04-11 00:00:00,Experimental,297
unreleased mp3s from Hans GrÃÂ¼sel's,2006-04-11 00:00:00,Experimental,296
unreleased mp3s from Hans GrÃÂ¼sel's,2006-04-11 00:00:00,Experimental,269
unreleased mp3s from Hans GrÃÂ¼sel's,2006-04-11 00:00:00,Experimental,365
unreleased mp3s from Hans GrÃÂ¼sel's,2006-04-11 00:00:00,Experimental,469
"Sir 12"" EP",2008-03-18 00:00:00,Pop,438
"Sir 12"" EP",2008-03-18 00:00:00,Pop,660
"Sir 12"" EP",2008-03-18 00:00:00,Pop,320
Here Comes A Big Black Cloud!!,2008-01-01 00:00:00,Rock,432
Pompeii,2008-01-01 00:00:00,Rock,2262
Pompeii,2008-01-01 00:00:00,Rock,442
Here Comes A Big Black Cloud!!,2008-01-01 00:00:00,Rock,197
Here Comes A Big Black Cloud!!,2008-01-01 00:00:00,Rock,109
Pompeii,2008-01-01 00:00:00,Rock,455
Here Comes A Big Black Cloud!!,2008-01-01 00:00:00,Rock,798
blissblood.com,2006-01-01 00:00:00,Jazz,3028
blissblood.com,2006-01-01 00:00:00,Jazz,3028
blissblood.com,2006-01-01 00:00:00,Jazz,3028
blissblood.com,2006-01-01 00:00:00,Jazz,3098
blissblood.com,2006-01-01 00:00:00,Jazz,3098
blissblood.com,2006-01-01 00:00:00,Jazz,3098
blissblood.com,2006-01-01 00:00:00,Jazz,3610
blissblood.com,2006-01-01 00:00:00,Jazz,3610
blissblood.com,2006-01-01 00:00:00,Jazz,3610
blissblood.com,2006-01-01 00:00:00,Jazz,3199
blissblood.com,2006-01-01 00:00:00,Jazz,3199
blissblood.com,2006-01-01 00:00:00,Jazz,3199
blissblood.com,2006-01-01 00:00:00,Jazz,4769
blissblood.com,2006-01-01 00:00:00,Jazz,4769
blissblood.com,2006-01-01 00:00:00,Jazz,4769
Heroin UK,2009-01-12 00:00:00,Rock,165
Heroin UK,2009-01-12 00:00:00,Rock,175
Heroin UK,2009-01-12 00:00:00,Rock,311
Heroin UK,2009-01-12 00:00:00,Rock,99
Heroin UK,2009-01-12 00:00:00,Rock,250
Heroin UK,2009-01-12 00:00:00,Rock,109
Heroin UK,2009-01-12 00:00:00,Rock,120
Heroin UK,2009-01-12 00:00:00,Rock,95
Heroin UK,2009-01-12 00:00:00,Rock,103
Heroin UK,2009-01-12 00:00:00,Rock,76
Heroin UK,2009-01-12 00:00:00,Rock,125
Little Fury Things Sampler [V/A],2008-01-01 00:00:00,Pop,385
Exploding Demon,2006-02-01 00:00:00,Rock,310
Exploding Demon,2006-02-01 00:00:00,Rock,124
Exploding Demon,2006-02-01 00:00:00,Rock,153
Black Mirror: Reflections In Global Musics (1915-1955),2007-11-20 00:00:00,International,2374
"""Something"" Euro Tour 2005",2005-01-01 00:00:00,Experimental,538
Warm Coursing Blood,2009-01-14 00:00:00,Experimental,386
Warm Coursing Blood,2009-01-14 00:00:00,Experimental,244
Warm Coursing Blood,2009-01-14 00:00:00,Experimental,309
Warm Coursing Blood,2009-01-14 00:00:00,Experimental,246
Yeti Three,2009-01-14 00:00:00,Experimental,201
unreleased Illusion of Safety mp3s,2009-01-08 00:00:00,Electronic,221
unreleased Illusion of Safety mp3s,2009-01-08 00:00:00,Electronic,117
unreleased Illusion of Safety mp3s,2009-01-08 00:00:00,Electronic,105
unreleased Illusion of Safety mp3s,2009-01-08 00:00:00,Electronic,104
unreleased Illusion of Safety mp3s,2009-01-08 00:00:00,Electronic,571
unreleased Illusion of Safety mp3s,2009-01-08 00:00:00,Electronic,114
unreleased new recordings 2008,2009-01-12 00:00:00,Electronic,99
unreleased new recordings 2008,2009-01-12 00:00:00,Electronic,2475
unreleased Illusion of Safety mp3s,2009-01-08 00:00:00,Electronic,171
unreleased Illusion of Safety mp3s,2009-01-08 00:00:00,Electronic,75
unreleased Illusion of Safety mp3s,2009-01-08 00:00:00,Electronic,78
unreleased Illusion of Safety mp3s,2009-01-08 00:00:00,Electronic,49
unreleased Illusion of Safety mp3s,2009-01-08 00:00:00,Electronic,215
unreleased Illusion of Safety mp3s,2009-01-08 00:00:00,Electronic,136
unreleased Illusion of Safety mp3s,2009-01-08 00:00:00,Electronic,244
Century of Moonlight,2009-01-06 00:00:00,Folk,1966
Century of Moonlight,2009-01-06 00:00:00,Folk,588
The Vertigo of Dawn,2008-03-01 00:00:00,Folk,907
Century of Moonlight,2009-01-06 00:00:00,Folk,487
The Vertigo of Dawn,2008-03-01 00:00:00,Folk,595
The Vertigo of Dawn,2008-03-01 00:00:00,Folk,453
Impediments,2009-01-12 00:00:00,Rock,1608
White Hymn,2009-01-12 00:00:00,Experimental,1708
White Hymn,2009-01-12 00:00:00,Experimental,720
White Hymn,2009-01-12 00:00:00,Experimental,949
mp3,2009-01-08 00:00:00,Spoken,994
mp3,2009-01-08 00:00:00,Spoken,994
mp3,2009-01-08 00:00:00,Spoken,238
mp3,2009-01-08 00:00:00,Spoken,238
mp3,2009-01-08 00:00:00,Spoken,154
mp3,2009-01-08 00:00:00,Spoken,154
mp3,2009-01-08 00:00:00,Spoken,150
mp3,2009-01-08 00:00:00,Spoken,150
mp3,2009-01-08 00:00:00,Spoken,97
mp3,2009-01-08 00:00:00,Spoken,97
mp3,2009-01-08 00:00:00,Spoken,130
mp3,2009-01-08 00:00:00,Spoken,130
mp3,2009-01-08 00:00:00,Spoken,83
mp3,2009-01-08 00:00:00,Spoken,83
mp3,2009-01-08 00:00:00,Spoken,98
mp3,2009-01-08 00:00:00,Spoken,98
mp3,2009-01-08 00:00:00,Spoken,73
mp3,2009-01-08 00:00:00,Spoken,73
mp3,2009-01-08 00:00:00,Spoken,141
mp3,2009-01-08 00:00:00,Spoken,141
mp3,2009-01-08 00:00:00,Spoken,162
mp3,2009-01-08 00:00:00,Spoken,162
mp3,2009-01-08 00:00:00,Spoken,59
mp3,2009-01-08 00:00:00,Spoken,59
mp3,2009-01-08 00:00:00,Spoken,146
mp3,2009-01-08 00:00:00,Spoken,146
mp3,2009-01-08 00:00:00,Spoken,45
mp3,2009-01-08 00:00:00,Spoken,45
mp3,2009-01-08 00:00:00,Spoken,62
mp3,2009-01-08 00:00:00,Spoken,62
mp3,2009-01-08 00:00:00,Spoken,45
mp3,2009-01-08 00:00:00,Spoken,45
mp3,2009-01-08 00:00:00,Spoken,52
mp3,2009-01-08 00:00:00,Spoken,52
mp3,2009-01-08 00:00:00,Spoken,36
mp3,2009-01-08 00:00:00,Spoken,36
mp3,2009-01-08 00:00:00,Spoken,24
mp3,2009-01-08 00:00:00,Spoken,24
mp3,2009-01-08 00:00:00,Spoken,29
mp3,2009-01-08 00:00:00,Spoken,29
mp3,2009-01-08 00:00:00,Spoken,277
mp3,2009-01-08 00:00:00,Spoken,277
mp3,2009-01-08 00:00:00,Spoken,64
mp3,2009-01-08 00:00:00,Spoken,64
mp3,2009-01-08 00:00:00,Spoken,69
mp3,2009-01-08 00:00:00,Spoken,69
mp3,2009-01-08 00:00:00,Spoken,51
mp3,2009-01-08 00:00:00,Spoken,51
mp3,2009-01-08 00:00:00,Spoken,42
mp3,2009-01-08 00:00:00,Spoken,42
mp3,2009-01-08 00:00:00,Spoken,28
mp3,2009-01-08 00:00:00,Spoken,28
mp3,2009-01-08 00:00:00,Spoken,146
mp3,2009-01-08 00:00:00,Spoken,146
mp3,2009-01-08 00:00:00,Spoken,259
mp3,2009-01-08 00:00:00,Spoken,259
mp3,2009-01-08 00:00:00,Spoken,41
mp3,2009-01-08 00:00:00,Spoken,41
mp3,2009-01-08 00:00:00,Spoken,295
mp3,2009-01-08 00:00:00,Spoken,295
mp3,2009-01-08 00:00:00,Spoken,28
mp3,2009-01-08 00:00:00,Spoken,28
mp3,2009-01-08 00:00:00,Spoken,37
mp3,2009-01-08 00:00:00,Spoken,37
mp3,2009-01-08 00:00:00,Spoken,39
mp3,2009-01-08 00:00:00,Spoken,39
mp3,2009-01-08 00:00:00,Spoken,37
mp3,2009-01-08 00:00:00,Spoken,37
mp3,2009-01-08 00:00:00,Spoken,26
mp3,2009-01-08 00:00:00,Spoken,26
mp3,2009-01-08 00:00:00,Spoken,101
mp3,2009-01-08 00:00:00,Spoken,101
mp3,2009-01-08 00:00:00,Spoken,196
mp3,2009-01-08 00:00:00,Spoken,196
mp3,2009-01-08 00:00:00,Spoken,420
mp3,2009-01-08 00:00:00,Spoken,420
mp3,2009-01-08 00:00:00,Spoken,233
mp3,2009-01-08 00:00:00,Spoken,233
mp3,2009-01-08 00:00:00,Spoken,296
mp3,2009-01-08 00:00:00,Spoken,296
mp3,2009-01-08 00:00:00,Spoken,53
mp3,2009-01-08 00:00:00,Spoken,53
mp3,2009-01-08 00:00:00,Spoken,72
mp3,2009-01-08 00:00:00,Spoken,72
mp3,2009-01-08 00:00:00,Spoken,46
mp3,2009-01-08 00:00:00,Spoken,46
mp3,2009-01-08 00:00:00,Spoken,84
mp3,2009-01-08 00:00:00,Spoken,84
mp3,2009-01-08 00:00:00,Spoken,32
mp3,2009-01-08 00:00:00,Spoken,32
mp3,2009-01-08 00:00:00,Spoken,44
mp3,2009-01-08 00:00:00,Spoken,44
mp3,2009-01-08 00:00:00,Spoken,43
mp3,2009-01-08 00:00:00,Spoken,43
mp3,2009-01-08 00:00:00,Spoken,57
mp3,2009-01-08 00:00:00,Spoken,57
mp3,2009-01-08 00:00:00,Spoken,235
mp3,2009-01-08 00:00:00,Spoken,235
mp3,2009-01-08 00:00:00,Spoken,44
mp3,2009-01-08 00:00:00,Spoken,44
mp3,2009-01-08 00:00:00,Spoken,41
mp3,2009-01-08 00:00:00,Spoken,41
mp3,2009-01-08 00:00:00,Spoken,83
mp3,2009-01-08 00:00:00,Spoken,83
mp3,2009-01-08 00:00:00,Spoken,51
mp3,2009-01-08 00:00:00,Spoken,51
mp3,2009-01-08 00:00:00,Spoken,40
mp3,2009-01-08 00:00:00,Spoken,40
mp3,2009-01-08 00:00:00,Spoken,121
mp3,2009-01-08 00:00:00,Spoken,121
mp3,2009-01-08 00:00:00,Spoken,132
mp3,2009-01-08 00:00:00,Spoken,132
mp3,2009-01-08 00:00:00,Spoken,53
mp3,2009-01-08 00:00:00,Spoken,53
mp3,2009-01-08 00:00:00,Spoken,41
mp3,2009-01-08 00:00:00,Spoken,41
mp3,2009-01-08 00:00:00,Spoken,42
mp3,2009-01-08 00:00:00,Spoken,42
mp3,2009-01-08 00:00:00,Spoken,26
mp3,2009-01-08 00:00:00,Spoken,26
mp3,2009-01-08 00:00:00,Spoken,68
mp3,2009-01-08 00:00:00,Spoken,68
mp3,2009-01-08 00:00:00,Spoken,249
mp3,2009-01-08 00:00:00,Spoken,249
mp3,2009-01-08 00:00:00,Spoken,50
mp3,2009-01-08 00:00:00,Spoken,50
mp3,2009-01-08 00:00:00,Spoken,34
mp3,2009-01-08 00:00:00,Spoken,34
mp3,2009-01-08 00:00:00,Spoken,27
mp3,2009-01-08 00:00:00,Spoken,27
mp3,2009-01-08 00:00:00,Spoken,29
mp3,2009-01-08 00:00:00,Spoken,29
mp3,2009-01-08 00:00:00,Spoken,66
mp3,2009-01-08 00:00:00,Spoken,66
mp3,2009-01-08 00:00:00,Spoken,111
mp3,2009-01-08 00:00:00,Spoken,111
mp3,2009-01-08 00:00:00,Spoken,105
mp3,2009-01-08 00:00:00,Spoken,105
mp3,2009-01-08 00:00:00,Spoken,77
mp3,2009-01-08 00:00:00,Spoken,77
mp3,2009-01-08 00:00:00,Spoken,109
mp3,2009-01-08 00:00:00,Spoken,109
mp3,2009-01-08 00:00:00,Spoken,205
mp3,2009-01-08 00:00:00,Spoken,205
mp3,2009-01-08 00:00:00,Spoken,217
mp3,2009-01-08 00:00:00,Spoken,217
mp3,2009-01-08 00:00:00,Spoken,211
mp3,2009-01-08 00:00:00,Spoken,211
Thee Haunted Cobblestone Sunset Concert Series #5,2009-01-12 00:00:00,Experimental,116
Thee Haunted Cobblestone Sunset Concert Series #5,2009-01-12 00:00:00,Experimental,65
Thee Haunted Cobblestone Sunset Concert Series #5,2009-01-12 00:00:00,Experimental,51
Thee Haunted Cobblestone Sunset Concert Series #5,2009-01-12 00:00:00,Experimental,56
Thee Haunted Cobblestone Sunset Concert Series #5,2009-01-12 00:00:00,Experimental,51
Thee Haunted Cobblestone Sunset Concert Series #5,2009-01-12 00:00:00,Experimental,51
Thee Haunted Cobblestone Sunset Concert Series #5,2009-01-12 00:00:00,Experimental,43
Thee Haunted Cobblestone Sunset Concert Series #5,2009-01-12 00:00:00,Experimental,47
Thee Haunted Cobblestone Sunset Concert Series #5,2009-01-12 00:00:00,Experimental,46
Thee Haunted Cobblestone Sunset Concert Series #5,2009-01-12 00:00:00,Experimental,60
Thee Haunted Cobblestone Sunset Concert Series #5,2009-01-12 00:00:00,Experimental,52
Thee Haunted Cobblestone Sunset Concert Series #5,2009-01-12 00:00:00,Experimental,48
Thee Haunted Cobblestone Sunset Concert Series #5,2009-01-12 00:00:00,Experimental,67
The Death of Patience,2007-01-01 00:00:00,Experimental,2753
Unending Shame,2006-01-01 00:00:00,Experimental,193
The Death of Patience,2007-01-01 00:00:00,Experimental,1310
The Death of Patience,2007-01-01 00:00:00,Experimental,844
The Death of Patience,2007-01-01 00:00:00,Experimental,511
The Death of Patience,2007-01-01 00:00:00,Experimental,504
False Prophet,2006-01-01 00:00:00,Experimental,235
Cavity Fever,2007-01-01 00:00:00,Experimental,211
Hair Line,2009-01-01 00:00:00,Experimental,79
King Kong Ding Dong,2006-01-01 00:00:00,Rock,525
King Kong Ding Dong,2006-01-01 00:00:00,Rock,319
Witchycraft,2009-01-12 00:00:00,Rock,368
Turk Street,2009-01-12 00:00:00,Rock,770
Turk Street,2009-01-12 00:00:00,Rock,626
Turk Street,2009-01-12 00:00:00,Rock,1642
Turk Street,2009-01-12 00:00:00,Rock,445
Turk Street,2009-01-12 00:00:00,Rock,592
"""Something"" Euro Tour 2005",2005-01-01 00:00:00,Experimental,181
Gasps &amp; Fissures,2009-01-07 00:00:00,Jazz,774
Gasps &amp; Fissures,2009-01-07 00:00:00,Jazz,234
Intents &amp; Purposes,2009-01-09 00:00:00,Jazz,796
Intents &amp; Purposes,2009-01-09 00:00:00,Jazz,751
"Dirty Bomb / Creeping Hand 12""",2007-05-01 00:00:00,Rock,376
How Little Will It Take (bonus disc),2009-01-13 00:00:00,Rock,213
How Little Will It Take,2009-01-13 00:00:00,Rock,283
Is Music Even Good?,2008-01-13 00:00:00,Rock,813
Is Music Even Good?,2008-01-13 00:00:00,Rock,978
Is Music Even Good?,2008-01-13 00:00:00,Rock,402
"Kumquats, Lychees",2009-01-13 00:00:00,Rock,164
"Kumquats, Lychees",2009-01-13 00:00:00,Rock,96
"Kumquats, Lychees",2009-01-13 00:00:00,Rock,69
"Kumquats, Lychees",2009-01-13 00:00:00,Rock,67
Boys,2009-01-13 00:00:00,Spoken,643
If You So Choose,2009-01-13 00:00:00,Experimental,143
Woodgrain Manicure,2009-01-13 00:00:00,Experimental,138
Sacred Vacation,2009-01-13 00:00:00,Experimental,423
Ride the Skies,2001-02-01 00:00:00,Rock,3030
Wonderful Rainbow,2003-01-01 00:00:00,Rock,2166
Live at Grady's Record Refuge,2008-04-30 00:00:00,Rock,1510
Brave Nu World,2009-01-13 00:00:00,Blues,3292
Brave Nu World,2009-01-13 00:00:00,Blues,2124
Brave Nu World,2009-01-13 00:00:00,Blues,1604
Brave Nu World,2009-01-13 00:00:00,Blues,1957
Brave Nu World,2009-01-13 00:00:00,Blues,951
Brave Nu World,2009-01-13 00:00:00,Blues,2026
Brave Nu World,2009-01-13 00:00:00,Blues,1368
Gospel Store Front,2006-10-31 00:00:00,Rock,474
Gospel Store Front,2006-10-31 00:00:00,Rock,279
Little Fury Things Sampler [V/A],2008-01-01 00:00:00,Pop,1295
Dilapidated Head & Torso Aggregations,2008-10-01 00:00:00,Rock,434
Doozy,2001-10-23 00:00:00,Jazz,656
Doozy,2001-10-23 00:00:00,Jazz,378
Doozy,2001-10-23 00:00:00,Jazz,641
NorteÃÂ±as,2005-04-15 00:00:00,Experimental,10700
NorteÃÂ±as,2005-04-15 00:00:00,Experimental,17088
NorteÃÂ±as,2005-04-15 00:00:00,Experimental,356
NorteÃÂ±as,2005-04-15 00:00:00,Experimental,5661
NorteÃÂ±as,2005-04-15 00:00:00,Experimental,6327
NorteÃÂ±as,2005-04-15 00:00:00,Experimental,315
NorteÃÂ±as,2005-04-15 00:00:00,Experimental,302
NorteÃÂ±as,2005-04-15 00:00:00,Experimental,3982
NorteÃÂ±as,2005-04-15 00:00:00,Experimental,193
NorteÃÂ±as,2005-04-15 00:00:00,Experimental,4628
Headfirst Handshakes,2009-01-13 00:00:00,Rock,145
"LOAG/La Pieta split 7""",2009-01-14 00:00:00,Rock,175
Headfirst Handshakes,2009-01-13 00:00:00,Rock,132
Headfirst Handshakes,2009-01-13 00:00:00,Rock,420
The Bad Astronauts Present: The Suburbanoids,2009-01-14 00:00:00,Rock,153
Black Mirror: Reflections In Global Musics (1915-1955),2007-11-20 00:00:00,International,3761
High Beams,2009-01-14 00:00:00,Experimental,1278
Machinegong EP,2003-01-20 00:00:00,Electronic,12854
Machinegong EP,2003-01-20 00:00:00,Electronic,450
Machinegong EP,2003-01-20 00:00:00,Electronic,851
Kontpab,2008-01-06 00:00:00,Rock,11275
Machinegong EP,2003-01-20 00:00:00,Electronic,405
Machinegong EP,2003-01-20 00:00:00,Electronic,660
Machinegong EP,2003-01-20 00:00:00,Electronic,147
Machinegong EP,2003-01-20 00:00:00,Electronic,261
Thee Haunted Cobblestone Sunset Concert Series #8,2009-01-16 00:00:00,Experimental,217
Thee Haunted Cobblestone Sunset Concert Series #8,2009-01-16 00:00:00,Experimental,454
Thee Haunted Cobblestone Sunset Concert Series #8,2009-01-16 00:00:00,Experimental,204
Thee Haunted Cobblestone Sunset Concert Series #8,2009-01-16 00:00:00,Experimental,255
Thee Haunted Cobblestone Sunset Concert Series #8,2009-01-16 00:00:00,Experimental,193
Thee Haunted Cobblestone Sunset Concert Series #8,2009-01-16 00:00:00,Experimental,204
Thee Haunted Cobblestone Sunset Concert Series #8,2009-01-16 00:00:00,Experimental,302
Thee Haunted Cobblestone Sunset Concert Series #8,2009-01-16 00:00:00,Experimental,227
Thee Haunted Cobblestone Sunset Concert Series #8,2009-01-16 00:00:00,Experimental,174
Thee Haunted Cobblestone Sunset Concert Series #8,2009-01-16 00:00:00,Experimental,232
Opulence,2008-01-01 00:00:00,Rock,2998
Fidicin Drones,1998-01-01 00:00:00,Experimental,910
Fidicin Drones,1998-01-01 00:00:00,Experimental,847
Fidicin Drones,1998-01-01 00:00:00,Experimental,485
A Tree Stump Named Desire,2009-01-16 00:00:00,Rock,215
Black Hole Rock,2004-01-01 00:00:00,Rock,464
Black Hole Rock,2004-01-01 00:00:00,Rock,694
A Tree Stump Named Desire,2009-01-16 00:00:00,Rock,147
"All Critters 12""",2009-01-14 00:00:00,Electronic,211
Split 12'' with Drums Like Machine Guns BM0009,2009-01-14 00:00:00,Electronic,1432
Deathbomb Arc Tape Club Year 3 Sept,2009-01-14 00:00:00,Electronic,157
6 Songs,2009-01-14 00:00:00,Rock,513
Secrets Between Friends,2009-01-14 00:00:00,Rock,311
Secrets Between Friends,2009-01-14 00:00:00,Rock,713
6 Songs,2009-01-14 00:00:00,Rock,409
Secrets Between Friends,2009-01-14 00:00:00,Rock,234
6 Songs,2009-01-14 00:00:00,Rock,82
6 Songs,2009-01-14 00:00:00,Rock,138
6 Songs,2009-01-14 00:00:00,Rock,473
6 Songs,2009-01-14 00:00:00,Rock,425
Since Before Inertia,2009-01-14 00:00:00,Rock,319
Since Before Inertia,2009-01-14 00:00:00,Rock,53
Since Before Inertia,2009-01-14 00:00:00,Rock,39
Since Before Inertia,2009-01-14 00:00:00,Rock,1120
Since Before Inertia,2009-01-14 00:00:00,Rock,41
Since Before Inertia,2009-01-14 00:00:00,Rock,45
Since Before Inertia,2009-01-14 00:00:00,Rock,111
Since Before Inertia,2009-01-14 00:00:00,Rock,77
Since Before Inertia,2009-01-14 00:00:00,Rock,115
Since Before Inertia,2009-01-14 00:00:00,Rock,31
Since Before Inertia,2009-01-14 00:00:00,Rock,65
Runnin' Ape-like from the Backwards Superman: 1989 - 1995,2004-09-07 00:00:00,Rock,923
Runnin' Ape-like from the Backwards Superman: 1989 - 1995,2004-09-07 00:00:00,Rock,954
Runnin' Ape-like from the Backwards Superman: 1989 - 1995,2004-09-07 00:00:00,Rock,696
Runnin' Ape-like from the Backwards Superman: 1989 - 1995,2004-09-07 00:00:00,Rock,1451
Live In Baden-Baden,2009-01-14 00:00:00,Jazz,4772
Live In Baden-Baden,2009-01-14 00:00:00,Jazz,5692
Live In Baden-Baden,2009-01-14 00:00:00,Jazz,2970
